 TIME                    	AmbientTemperature       	TotalSolarRadiation      	BeamSolarRadiation       	DiffuseSolarRadiation    	IncidentAngle            	
 HOURS              	°C                  	KJ/hr.m2            	KJ/hr.m2            	KJ/hr.m2            	Degree              	
  +1.4332000000000000E+04	  +1.2149999618530273E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4333000000000000E+04	  +1.1050000190734863E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4334000000000000E+04	  +1.0481250762939453E+01	  +7.6810310840606689E+01	  +0.0000000000000000E+00	  +7.5312889099121094E+01	  +9.5610824584960938E+01	
  +1.4335000000000000E+04	  +1.1859190940856934E+01	  +3.7190202713012695E+02	  +1.6950881958007812E+02	  +1.9366909790039062E+02	  +8.2174133300781250E+01	
  +1.4336000000000000E+04	  +1.3722059249877930E+01	  +1.0508946704864502E+03	  +6.5259069824218750E+02	  +3.8026980590820312E+02	  +6.8259170532226562E+01	
  +1.4337000000000000E+04	  +1.5200000762939453E+01	  +1.1930571193695068E+03	  +4.0017471313476562E+02	  +7.7289508056640625E+02	  +5.4242153167724609E+01	
  +1.4338000000000000E+04	  +1.6399999618530273E+01	  +1.6061650791168213E+03	  +5.2967919921875000E+02	  +1.0507692871093750E+03	  +4.0231754302978516E+01	
  +1.4339000000000000E+04	  +1.7508333206176758E+01	  +1.8409907302856445E+03	  +5.9543554687500000E+02	  +1.2168437500000000E+03	  +2.6435369491577148E+01	
  +1.4340000000000000E+04	  +1.8595237731933594E+01	  +2.4399396553039551E+03	  +1.1448894042968750E+03	  +1.2597631835937500E+03	  +1.3745172500610352E+01	
  +1.4341000000000000E+04	  +1.9774555206298828E+01	  +2.8763649864196777E+03	  +1.7637539062500000E+03	  +1.0728968505859375E+03	  +9.5852375030517578E+00	
  +1.4342000000000000E+04	  +2.0670312881469727E+01	  +2.5101879959106445E+03	  +1.3526884765625000E+03	  +1.1217567138671875E+03	  +2.0204231262207031E+01	
  +1.4343000000000000E+04	  +2.1082813262939453E+01	  +2.1180119304656982E+03	  +1.1070792236328125E+03	  +9.7981237792968750E+02	  +3.3706653594970703E+01	
  +1.4344000000000000E+04	  +2.1234823226928711E+01	  +1.5985981674194336E+03	  +7.6095910644531250E+02	  +8.1289904785156250E+02	  +4.7656913757324219E+01	
  +1.4345000000000000E+04	  +2.1090179443359375E+01	  +1.2568740997314453E+03	  +7.5005810546875000E+02	  +4.8650314331054688E+02	  +6.1686645507812500E+01	
  +1.4346000000000000E+04	  +2.0631250381469727E+01	  +6.8985187625885010E+02	  +3.5607684326171875E+02	  +3.2036334228515625E+02	  +7.5661796569824219E+01	
  +1.4347000000000000E+04	  +1.9625000000000000E+01	  +1.1494276511669159E+02	  +1.7365607023239136E+00	  +1.1014625549316406E+02	  +8.9480430603027344E+01	
  +1.4348000000000000E+04	  +1.8350000381469727E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.9195137023925781E+01	
  +1.4349000000000000E+04	  +1.7050001144409180E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4350000000000000E+04	  +1.5699999809265137E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4351000000000000E+04	  +1.4349999427795410E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4352000000000000E+04	  +1.3025000572204590E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4353000000000000E+04	  +1.1850000381469727E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4354000000000000E+04	  +1.0750000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4355000000000000E+04	  +9.5999994277954102E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4356000000000000E+04	  +8.4499998092651367E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4357000000000000E+04	  +7.3500003814697266E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4358000000000000E+04	  +7.0199999809265137E+00	  +7.9335237503051758E+01	  +0.0000000000000000E+00	  +7.6731025695800781E+01	  +9.5464477539062500E+01	
  +1.4359000000000000E+04	  +8.7112503051757812E+00	  +4.1957165718078613E+02	  +1.8602230834960938E+02	  +2.2378355407714844E+02	  +8.2237319946289062E+01	
  +1.4360000000000000E+04	  +1.0121874809265137E+01	  +8.7135695266723633E+02	  +3.9692349243164062E+02	  +4.5919882202148438E+02	  +6.8311332702636719E+01	
  +1.4361000000000000E+04	  +1.1692187309265137E+01	  +1.6888882389068604E+03	  +1.1385396728515625E+03	  +5.2489239501953125E+02	  +5.4290477752685547E+01	
  +1.4362000000000000E+04	  +1.3467187881469727E+01	  +2.3527602462768555E+03	  +1.6647786865234375E+03	  +6.5445233154296875E+02	  +4.0286766052246094E+01	
  +1.4363000000000000E+04	  +1.5043749809265137E+01	  +2.6113895645141602E+03	  +1.6888677978515625E+03	  +8.8625811767578125E+02	  +2.6519880294799805E+01	
  +1.4364000000000000E+04	  +1.6309820175170898E+01	  +2.9518497581481934E+03	  +2.0346257324218750E+03	  +8.7679364013671875E+02	  +1.3935275077819824E+01	
  +1.4365000000000000E+04	  +1.7490179061889648E+01	  +3.1615910720825195E+03	  +2.2824040527343750E+03	  +8.3641284179687500E+02	  +9.9298725128173828E+00	
  +1.4366000000000000E+04	  +1.8338193893432617E+01	  +2.9019296264648438E+03	  +2.0270513916015625E+03	  +8.3496868896484375E+02	  +2.0422004699707031E+01	
  +1.4367000000000000E+04	  +1.8863889694213867E+01	  +2.8731201744079590E+03	  +2.3366308593750000E+03	  +4.9677508544921875E+02	  +3.3879024505615234E+01	
  +1.4368000000000000E+04	  +1.9216667175292969E+01	  +2.2804313888549805E+03	  +1.9715363769531250E+03	  +2.7640747070312500E+02	  +4.7816139221191406E+01	
  +1.4369000000000000E+04	  +1.9084375381469727E+01	  +1.5315318717956543E+03	  +1.1146324462890625E+03	  +3.9274536132812500E+02	  +6.1845561981201172E+01	
  +1.4370000000000000E+04	  +1.8356250762939453E+01	  +6.1061721897125244E+02	  +2.9047949218750000E+02	  +3.0835366821289062E+02	  +7.5827835083007812E+01	
  +1.4371000000000000E+04	  +1.7140625000000000E+01	  +1.2397542953491211E+02	  +3.7348232269287109E+00	  +1.1594365692138672E+02	  +8.9659446716308594E+01	
  +1.4372000000000000E+04	  +1.5935417175292969E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.9109176635742188E+01	
  +1.4373000000000000E+04	  +1.4902084350585938E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4374000000000000E+04	  +1.3850000381469727E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4375000000000000E+04	  +1.2796250343322754E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4376000000000000E+04	  +1.1710000038146973E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4377000000000000E+04	  +1.0850000381469727E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4378000000000000E+04	  +1.0149999618530273E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4379000000000000E+04	  +9.4062500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4380000000000000E+04	  +8.6443748474121094E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4381000000000000E+04	  +7.8722915649414062E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4382000000000000E+04	  +7.8026046752929688E+00	  +7.9675909280776978E+01	  +0.0000000000000000E+00	  +7.7136802673339844E+01	  +9.5313896179199219E+01	
  +1.4383000000000000E+04	  +9.4260416030883789E+00	  +4.2310518932342529E+02	  +1.5719073486328125E+02	  +2.5627886962890625E+02	  +8.2295112609863281E+01	
  +1.4384000000000000E+04	  +1.0757812500000000E+01	  +7.6372751426696777E+02	  +2.6469732666015625E+02	  +4.8529296875000000E+02	  +6.8358436584472656E+01	
  +1.4385000000000000E+04	  +1.1956250190734863E+01	  +1.3818277130126953E+03	  +6.4278363037109375E+02	  +7.1716870117187500E+02	  +5.4334377288818359E+01	
  +1.4386000000000000E+04	  +1.3796875000000000E+01	  +2.4910708732604980E+03	  +1.7510996093750000E+03	  +7.0442376708984375E+02	  +4.0338451385498047E+01	
  +1.4387000000000000E+04	  +1.5400000572204590E+01	  +2.3258764801025391E+03	  +1.1794055175781250E+03	  +1.1128115234375000E+03	  +2.6603233337402344E+01	
  +1.4388000000000000E+04	  +1.6600000381469727E+01	  +2.8157816810607910E+03	  +1.7372915039062500E+03	  +1.0398176269531250E+03	  +1.4128647804260254E+01	
  +1.4389000000000000E+04	  +1.7649999618530273E+01	  +2.4555133514404297E+03	  +1.1444365234375000E+03	  +1.2758548583984375E+03	  +1.0281092643737793E+01	
  +1.4390000000000000E+04	  +1.8100000381469727E+01	  +2.3517992553710938E+03	  +1.1346854248046875E+03	  +1.1831939697265625E+03	  +2.0651447296142578E+01	
  +1.4391000000000000E+04	  +1.8500001907348633E+01	  +2.4811805381774902E+03	  +1.6355778808593750E+03	  +8.1083642578125000E+02	  +3.4061923980712891E+01	
  +1.4392000000000000E+04	  +1.8804166793823242E+01	  +2.1747619857788086E+03	  +1.6794892578125000E+03	  +4.6421749877929688E+02	  +4.7984962463378906E+01	
  +1.4393000000000000E+04	  +1.8720834732055664E+01	  +1.4162159118652344E+03	  +1.0305118408203125E+03	  +3.6356826782226562E+02	  +6.2013435363769531E+01	
  +1.4394000000000000E+04	  +1.8112499237060547E+01	  +6.3538685035705566E+02	  +3.4229223632812500E+02	  +2.8091992187500000E+02	  +7.6002304077148438E+01	
  +1.4395000000000000E+04	  +1.6900001525878906E+01	  +1.2229913985729218E+02	  +8.8127386569976807E-01	  +1.1783707427978516E+02	  +8.9846534729003906E+01	
  +1.4396000000000000E+04	  +1.5950000762939453E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.9025688171386719E+01	
  +1.4397000000000000E+04	  +1.5250000953674316E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4398000000000000E+04	  +1.4550000190734863E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4399000000000000E+04	  +1.3809374809265137E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4400000000000000E+04	  +1.3003125190734863E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4401000000000000E+04	  +1.2500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4402000000000000E+04	  +1.2100000381469727E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4403000000000000E+04	  +1.1750000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4404000000000000E+04	  +1.1400000572204590E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4405000000000000E+04	  +1.1000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4406000000000000E+04	  +1.0938236236572266E+01	  +7.3470730662345886E+01	  +0.0000000000000000E+00	  +7.2038414001464844E+01	  +9.5159103393554688E+01	
  +1.4407000000000000E+04	  +1.1890611648559570E+01	  +3.0386242389678955E+02	  +6.3823810577392578E+01	  +2.3339787292480469E+02	  +8.2347312927246094E+01	
  +1.4408000000000000E+04	  +1.3387330055236816E+01	  +9.2530425357818604E+02	  +4.4839733886718750E+02	  +4.6095611572265625E+02	  +6.8400451660156250E+01	
  +1.4409000000000000E+04	  +1.4935747146606445E+01	  +9.3118768310546875E+02	  +2.2042755126953125E+02	  +6.9441870117187500E+02	  +5.4373870849609375E+01	
  +1.4410000000000000E+04	  +1.5306410789489746E+01	  +5.2160743045806885E+02	  +4.7757225036621094E+00	  +5.0621954345703125E+02	  +4.0386875152587891E+01	
  +1.4411000000000000E+04	  +1.5553205490112305E+01	  +9.4849186515808105E+02	  +7.8738929748535156E+01	  +8.5197918701171875E+02	  +2.6685516357421875E+01	
  +1.4412000000000000E+04	  +1.5767033576965332E+01	  +5.9096883296966553E+02	  +2.4947649002075195E+01	  +5.5404180908203125E+02	  +1.4325357437133789E+01	
  +1.4413000000000000E+04	  +1.6153247833251953E+01	  +1.5735454521179199E+03	  +3.6008447265625000E+02	  +1.1877443847656250E+03	  +1.0638599395751953E+01	
  +1.4414000000000000E+04	  +1.7111932754516602E+01	  +2.4204466094970703E+03	  +1.2051007080078125E+03	  +1.1806447753906250E+03	  +2.0892387390136719E+01	
  +1.4415000000000000E+04	  +1.7976251602172852E+01	  +2.1360088005065918E+03	  +1.1402246093750000E+03	  +9.6479406738281250E+02	  +3.4255317687988281E+01	
  +1.4416000000000000E+04	  +1.8596668243408203E+01	  +2.0418422946929932E+03	  +1.4116868896484375E+03	  +6.0040228271484375E+02	  +4.8163387298583984E+01	
  +1.4417000000000000E+04	  +1.8797222137451172E+01	  +9.2727391910552979E+02	  +3.0941564941406250E+02	  +6.0190747070312500E+02	  +6.2190242767333984E+01	
  +1.4418000000000000E+04	  +1.8321111679077148E+01	  +5.5305478000640869E+02	  +2.5228265380859375E+02	  +2.9022506713867188E+02	  +7.6185173034667969E+01	
  +1.4419000000000000E+04	  +1.7540000915527344E+01	  +1.1346416091918945E+02	  +0.0000000000000000E+00	  +1.0975315856933594E+02	  +9.0041671752929688E+01	
  +1.4420000000000000E+04	  +1.7100000381469727E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.8944694519042969E+01	
  +1.4421000000000000E+04	  +1.6900001525878906E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4422000000000000E+04	  +1.6650001525878906E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4423000000000000E+04	  +1.6399999618530273E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4424000000000000E+04	  +1.6200000762939453E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4425000000000000E+04	  +1.6062500000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4426000000000000E+04	  +1.6150001525878906E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4427000000000000E+04	  +1.6250000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4428000000000000E+04	  +1.6350000381469727E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4429000000000000E+04	  +1.6407142639160156E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4430000000000000E+04	  +1.6489732742309570E+01	  +2.6716633677482605E+01	  +0.0000000000000000E+00	  +2.6195791244506836E+01	  +9.5006774902343750E+01	
  +1.4431000000000000E+04	  +1.7129911422729492E+01	  +2.0620909619331360E+02	  +2.4917705059051514E+00	  +1.9935527038574219E+02	  +8.2407600402832031E+01	
  +1.4432000000000000E+04	  +1.7800001144409180E+01	  +2.6048716402053833E+02	  +0.0000000000000000E+00	  +2.5540895080566406E+02	  +6.8451034545898438E+01	
  +1.4433000000000000E+04	  +1.8583082199096680E+01	  +7.2221461391448975E+02	  +8.6145965576171875E+01	  +6.2298248291015625E+02	  +5.4422668457031250E+01	
  +1.4434000000000000E+04	  +1.9350000381469727E+01	  +4.9759726524353027E+02	  +0.0000000000000000E+00	  +4.8789657592773438E+02	  +4.0445648193359375E+01	
  +1.4435000000000000E+04	  +2.0242214202880859E+01	  +1.5262376632690430E+03	  +3.7118292236328125E+02	  +1.1310308837890625E+03	  +2.6779863357543945E+01	
  +1.4436000000000000E+04	  +2.1100000381469727E+01	  +7.6371459293365479E+02	  +3.0095293045043945E+01	  +7.1864508056640625E+02	  +1.4535522460937500E+01	
  +1.4437000000000000E+04	  +2.1539585113525391E+01	  +1.0358427104949951E+03	  +8.5460395812988281E+01	  +9.3111114501953125E+02	  +1.0996893882751465E+01	
  +1.4438000000000000E+04	  +2.2141666412353516E+01	  +1.4741966133117676E+03	  +3.0413006591796875E+02	  +1.1457171630859375E+03	  +2.1132322311401367E+01	
  +1.4439000000000000E+04	  +2.2783332824707031E+01	  +1.3480519981384277E+03	  +3.2208590698242188E+02	  +1.0035047607421875E+03	  +3.4445747375488281E+01	
  +1.4440000000000000E+04	  +2.3123332977294922E+01	  +9.5467386436462402E+02	  +1.5893112182617188E+02	  +7.7901068115234375E+02	  +4.8337688446044922E+01	
  +1.4441000000000000E+04	  +2.2970001220703125E+01	  +4.3021854352951050E+02	  +4.2723984718322754E+00	  +4.1728713989257812E+02	  +6.2362262725830078E+01	
  +1.4442000000000000E+04	  +2.2604999542236328E+01	  +3.6163909530639648E+02	  +4.3550407409667969E+01	  +3.1086199951171875E+02	  +7.6362838745117188E+01	
  +1.4443000000000000E+04	  +2.2209999084472656E+01	  +1.0757800793647766E+02	  +0.0000000000000000E+00	  +1.0451805877685547E+02	  +9.0231407165527344E+01	
  +1.4444000000000000E+04	  +2.1450000762939453E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.8859603881835938E+01	
  +1.4445000000000000E+04	  +2.0549999237060547E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4446000000000000E+04	  +1.9650001525878906E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4447000000000000E+04	  +1.8750000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4448000000000000E+04	  +1.7860000610351562E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4449000000000000E+04	  +1.6864999771118164E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4450000000000000E+04	  +1.5750000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4451000000000000E+04	  +1.4650000572204590E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4452000000000000E+04	  +1.3550000190734863E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4453000000000000E+04	  +1.2449999809265137E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.4454000000000000E+04	  +1.1742858886718750E+01	  +1.0018735468387604E+01	  +0.0000000000000000E+00	  +9.8234195709228516E+00	  +9.4850265502929688E+01	
  +1.4455000000000000E+04	  +1.1969643592834473E+01	  +6.0112412810325623E+01	  +0.0000000000000000E+00	  +5.8940517425537109E+01	  +8.2462219238281250E+01	
